,item_id,title,Tags
7837,155382,Two Friends (2015),friendship inspiring france
7838,98000,Student of the Year (2012),['friendship']
7839,103048,"Kings of Summer, The (2013)",friendship depressing comedy coming of age high school
7840,192489,Skate Kitchen (2018),['friendship']
7841,3793,X-Men (2000),friendship action interesting psychology genetics future psychological superheroes violence silly fun mutants fighting school comics
7842,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),friendship action drugs violence martial arts gambling chase fighting
7843,193243,Next Gen (2018),friendship animation predictable kids
7844,201588,Toy Story 4 (2019),friendship emotional love children toys
7845,160207,Fasten Your Seatbelts (2014),friendship romance gay
7846,166721,Bleed for This (2016),friendship biography
7847,5178,Fun (1994),friendship murder violence
7848,4474,Beaches (1988),friendship tear jerker women
7849,103549,"What's in a Name (Prénom, Le) (2012)",friendship funny
7850,145390,Artificial Paradises (2012),friendship love relationships romance drugs sex redemption crime
7851,222,Circle of Friends (1995),friendship chick flick high school ireland
7852,4062,Mystic Pizza (1988),friendship relationships chick flick sweet
7853,188749,The Equalizer 2 (2018),friendship action thriller murder kidnapping conspiracy crime betrayal
7854,200042,The Mustang (2019),friendship moving
7855,121300,Run If You Can (2010),friendship love disability
7856,1117,"Eighth Day, The (Huitième jour, Le) (1996)",['friendship']
7857,88053,Hangtime - Kein leichtes Spiel (2009),friendship coming of age
7858,3115,Flawless (1999),friendship love cross dressing
7859,139817,Doors Open (2012),friendship obsession scotland
7860,97,"Hate (Haine, La) (1995)",friendship racism drugs disturbing revenge violence social commentary gritty realistic french foreign paris
7861,5218,Ice Age (2002),friendship funny children talking animals witty animation comedy fun kids redemption animals
7862,186005,Book Club (2018),friendship sexuality
7863,187613,The Kissing Booth (2018),friendship emotional romance chick flick college teen school
7864,189567,Alex Strangelove (2018),friendship funny gay coming of age high school romantic comedy
7865,90929,House of Tolerance (2011),friendship beautiful prostitution
7866,5747,Gallipoli (1981),friendship anti-war military australia world war i
7867,89305,"Inbetweeners Movie, The (2011)",friendship funny hilarious adolescence
7868,7101,Doc Hollywood (1991),friendship hospital
7869,100060,Sunny (Sseo-ni) (2011),friendship bullying
7870,68159,State of Play (2009),friendship assassination thriller adultery journalism corruption murder politics secrets detective
7871,69542,K2 (1991),friendship nature cheesy mountain climbing
7872,54290,Bratz: The Movie (2007),friendship high school fashion
7873,709,Oliver & Company (1988),friendship dogs talking animals animation new york city
7874,45431,Over the Hedge (2006),friendship talking animals witty animation fun suburbia
7875,126921,The Fox and the Hound 2 (2006),friendship animation comedy animals
7876,132630,Tinker Bell and the Legend of the NeverBeast (2014),friendship magic animation animals
7877,134374,Tinker Bell (2008),friendship magic animation
7878,170293,Lilo & Stitch 2: Stitch has a Glitch (2005),friendship animation
7879,185081,Annabelle's Wish (1997),friendship animation animals sweet
7880,3844,Steel Magnolias (1989),friendship chick flick women pregnancy
7881,4352,Shag (1989),friendship coming of age 1960s
7882,4126,Less Than Zero (1987),friendship drugs los angeles
7883,192055,Never Goin' Back (2018),friendship drugs coming of age poverty lesbian
7884,201692,Team Hurricane (2017),friendship teenagers
7885,135007,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa? (1968),friendship comedy italy africa
7886,182409,Ecce bombo (1978),friendship social commentary
7887,183067,O Capacete Dourado (2007),friendship love coming of age
7888,164829,Getting Home (2007),['friendship']
7889,140245,Twenty (2015),friendship funny
7890,184803,Little Bitches (2018),friendship high school marijuana beer crazy
7891,134800,Ventoux (2015),['friendship']
7892,6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",friendship social commentary spain
7893,136223,18 Meals (2011),friendship gay food depression cooking
7894,45611,Vera Cruz (1954),friendship revolution
7895,101086,My Name is Juani (Yo soy la Juani) (2006),['friendship']
7896,108885,Asier ETA biok (2013),friendship biography terrorism
7897,114571,"Girl in Every Port, A (1928)",['friendship']
7898,146920,Felices 140 (2015),friendship money
7899,167348,¡A mí la legión! (1942),['friendship']
7900,171009,Mi adorado Juan (1950),friendship love
7901,180493,Pacto de silencio (1949),friendship espionage
7902,192339,The Sign of Three,['friendship']
7903,138702,Feast (2014),friendship love relationships romance food cute short
7904,131824,Men... (1985),friendship funny german
7905,102989,"Color of Friendship, The (2000)",friendship racism teen
7906,109372,About Last Night (2014),['friendship']
7907,175349,Cru (2014),['friendship']
7908,704,"Quest, The (1996)",friendship orphans new york violence martial arts pirates competition
7909,1833,Mercury Rising (1998),friendship corruption murder kidnapping conspiracy autism fbi
7910,8982,I Am David (2003),['friendship']
7911,162418,A Conspiracy of Faith (2016),friendship mystery religion police
7912,69284,Fatso (2008),friendship relationships pornography sex controversial beer
7913,89030,Fright Night (2011),friendship comedy high school predictable suburbia vampires
7914,446,Farewell My Concubine (Ba wang bie ji) (1993),friendship love gay china epic communism revolution homosexuality rape opera
7915,3111,Places in the Heart (1984),racism kidnapping 1930s poverty texas
7916,1950,In the Heat of the Night (1967),racism detective police
7917,358,Higher Learning (1995),racism violence college
7918,3178,"Hurricane, The (1999)",racism biography inspirational boxing race
7919,3246,Malcolm X (1992),racism assassination biographical history true story biography new york inspiring religion police islam
7920,3916,Remember the Titans (2000),racism action inspiring awesome social commentary high school predictable inspirational football
7921,190551,Blindspotting (2018),racism social commentary race
7922,192275,Farmlands (2018),racism genocide
7923,135504,Little Boy (2015),racism religion world war ii
7924,175659,Detroit (2017),racism history murder historical police 1960s
7925,187957,Hari Kondabolu: Warn Your Relatives (2018),racism politics comedy race
7926,6148,White Dog (1982),racism disturbing murder violence controversial police hollywood
7927,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),racism parody
7928,1523,"Truth or Consequences, N.M. (1997)",racism drugs violence
7929,2466,Belizaire the Cajun (1986),racism 19th century
7930,2958,Naturally Native (1998),['racism']
7931,3090,Matewan (1987),racism true story corruption historical 1920s betrayal mining
7932,3350,"Raisin in the Sun, A (1961)",racism abortion poverty money religion
7933,3370,Betrayed (1988),racism murder violence terrorism fbi
7934,3414,Love Is a Many-Splendored Thing (1955),racism romance hong kong interracial romance
7935,3688,Porky's (1982),racism teen high school sex school
7936,3714,Clara's Heart (1988),['racism']
7937,3761,"Blood In, Blood Out (1993)",racism drugs violence gangsters gangs
7938,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",racism marriage murder satirical rape paris
7939,4412,"Thing with Two Heads, The (1972)",racism police chase
7940,4415,Cheech & Chong's Nice Dreams (1981),['racism']
7941,4528,Off Limits (1988),racism violence prostitution
7942,4825,"Swamp, The (Ciénaga, La) (2001)",racism children suspense argentina
7943,4998,"Defiant Ones, The (1958)",racism gritty freedom
7944,5003,"Nine Lives of Fritz the Cat, The (1974)",racism surrealism violence sex 1970s cheating
7945,6022,American Me (1992),racism violence
7946,6461,"Unforgiven, The (1960)",racism texas
7947,7048,Nothing to Lose (1997),racism revenge comedy infidelity
7948,7180,Odds Against Tomorrow (1959),racism suspense
7949,26070,"Intruder, The (1962)",['racism']
7950,26264,Brother John (1971),['racism']
7951,26304,"Spook Who Sat by the Door, The (1973)",racism cia
7952,26315,Conrack (1974),racism school
7953,26608,Street Smart (1987),['racism']
7954,27263,"Tracker, The (2002)",racism australia
7955,27840,"Day Without a Mexican, A (2004)",racism prejudice
7956,33933,Ulzana's Raid (1972),racism violence
7957,39398,C.S.A.: The Confederate States of America (2004),racism alternate reality satire slavery civil war
7958,43444,Made in Britain (1982),racism violence police
7959,43921,Running Scared (2006),racism depressing kidnapping violence
7960,44189,Ask the Dust (2006),racism love sex italy police mexico los angeles
7961,46910,Coonskin (1975),racism sexuality animation comedy crime animals
7962,53406,Go (2001),racism coming of age
7963,55652,Scum (1979),racism disturbing corruption revenge story violence suicide england rape
7964,69358,American Violet (2008),racism drugs true story lawyers corruption
7965,75367,"Cool World, The (1964)",racism jazz
7966,78438,Edge of the City (1957),racism murder
7967,86539,White Lightnin' (2009),racism drugs alcoholism
7968,90116,"One Potato, Two Potato (1964)",racism marriage prejudice
7969,93742,Hotel (1967),racism new orleans
7970,97200,Sapphire (1959),racism suspense police
7971,101379,InAPPropriate Comedy (2013),racism detective
7972,103624,Fruitvale Station (2013),racism true story california
7973,106376,"Lords of Discipline, The (1983)",['racism']
7974,106722,Crisis: Behind a Presidential Commitment (1963),racism history politics segregation
7975,106734,Marfa Girl (2012),racism texas
7976,110820,"Liberation of L.B. Jones, The (1970)",racism interracial romance
7977,111266,Combat Girls (Kriegerin) (2011),racism violence social commentary too short
7978,112570,Brothers (1977),['racism']
7979,113474,"Autobiography of Miss Jane Pittman, The (1974)",racism coming of age slavery
7980,114715,American Promise (2013),racism biography
7981,116255,Cost Of A Soul (2011),['racism']
7982,116887,Exodus: Gods and Kings (2014),racism religion biblical egypt
7983,121346,China Girl (1987),['racism']
7984,127579,Black Venus (2010),racism true story poverty prostitution colonialism france 19th century paris south africa
7985,127652,We Are Young. We Are Strong. (2014),racism true story coming of age
7986,128762,Rape of Innocence (1975),racism rape
7987,130000,Broken Blossoms (1936),['racism']
7988,131922,Private Duty Nurses (1971),racism drugs hospital
7989,132834,La ragazza fuoristrada (1973),['racism']
7990,133111,Mandinga (1976),racism sex
7991,133561,Two Gentlemen Sharing (1969),['racism']
7992,133865,Southern Rites (2015),['racism']
7993,134653,Hier kommt Lola (2010),['racism']
7994,137226,Ocean of Pearls (2008),['racism']
7995,137626,How Good the Whites Are (1988),racism colonialism
7996,139911,Black Indians: An American Story (2004),racism history
7997,140343,Assault at West Point: The Court-Martial of Johnson Whittaker (1994),racism courtroom
7998,141034,Black Maid (1976),racism politics
7999,142084,Welcome to Leith (2015),['racism']
8000,143502,Roots: The Gift (1988),racism freedom slavery
8001,143992,Marvin & Tige (1985),racism alcoholism adoption suicide
8002,144382,Jim Jefferies: Contraband (2008),['racism']
8003,150270,Woodlawn (2015),['racism']
8004,150308,I Passed for White (1960),['racism']
8005,151851,Charley-One-Eye (1973),racism civil war
8006,154244,Last Day of Freedom (2015),racism animation crime short
8007,154315,The Lost Man (1969),['racism']
8008,156123,I Spit on Your Grave (1959),['racism']
8009,160416,Fantastic Lies (2016),racism politics college rape
8010,161930,Hafu (2013),racism japan
8011,162000,Meeting David Wilson (2010),racism slavery
8012,162192,King: A Filmed Record... Montgomery to Memphis (1970),racism segregation civil war
8013,165175,37 (2016),racism murder rape
8014,165339,The Color of Fear (1994),['racism']
8015,166015,The African Doctor (2016),racism comedy predictable 1970s france foreign prejudice
8016,167064,I Am Not Your Negro (2017),racism history
8017,167524,A Morning Bath (1896),['racism']
8018,168184,Welcome to Norway (2016),['racism']
8019,168886,A Decent Man (2016),racism violence
8020,170679,"If He Hollers, Let Him Go! (1968)",['racism']
8021,172449,He Even Has Your Eyes (2017),racism adoption
8022,176383,Gospel Hill (2008),['racism']
8023,177047,Jasper Jones (2017),racism child abuse detective 1960s
8024,179655,The Blues: Another Story of France (2016),racism soccer politics france
8025,179781,Elijah (2008),['racism']
8026,179977,In the Fade (2017),racism drugs revenge marijuana terrorism
8027,180303,In the Mouth of the Wolf (1988),racism rape
8028,184317,The Rat Pack (1998),racism biography
8029,184353,Bomb City (2017),racism true story punk
8030,184725,Traffic Stop (2017),['racism']
8031,185205,Free to Be… You and Me (1974),racism educational
8032,187189,Nana (2018),racism survival holocaust
8033,189019,The Rape of Recy Taylor (2017),racism rape
8034,118700,Selma (2014),racism history politics 1960s
8035,2284,Bandit Queen (1994),racism sad poverty foreign
8036,69849,Roots (1977),racism history slavery civil war
8037,2360,"Celebration, The (Festen) (1998)",racism child abuse disturbing secrets psychological surreal plot twist incest depression suicide fascism realistic foreign sexual abuse
8038,7065,"Birth of a Nation, The (1915)",racism controversial civil war
8039,55118,Eastern Promises (2007),racism mystery gay disturbing murder violence sex predictable crime prostitution hitman mafia organized crime rape drinking
8040,85547,"Hugh Hefner: Playboy, Activist and Rebel (2009)",racism history journalism sexuality pornography religion
8041,3980,Men of Honor (2000),racism inspirational military
8042,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",racism journalism murder suspense dark violence computers hackers investigation crime incest gothic goth foreign swedish rape
8043,805,"Time to Kill, A (1996)",racism murder revenge suspense courtroom courtroom drama rape
8044,183181,Amerika Square (2016),racism immigrants
8045,40,"Cry, the Beloved Country (1995)",racism south africa
8046,83,Once Upon a Time... When We Were Colored (1995),racism biography segregation
8047,245,The Glass Shield (1994),racism police
8048,522,Romper Stomper (1992),racism violence
8049,1189,"Thin Blue Line, The (1988)",racism mystery death penalty corruption murder investigation crime police texas
8050,1401,Ghosts of Mississippi (1996),racism true story lawyers
8051,3711,Sarafina! (1992),racism segregation
8052,4171,Long Night's Journey Into Day (2000),racism segregation
8053,4703,Chocolat (1988),racism beautiful colonialism french chocolate france 1950s africa
8054,5015,Monster's Ball (2001),racism death penalty social commentary redemption suicide tragedy interracial romance
8055,5812,Far from Heaven (2002),racism queer gay secrets homosexuality 1950s interracial romance
8056,27684,Wondrous Oblivion (2003),racism immigrants 1960s
8057,32298,Guess Who (2005),racism interracial romance
8058,36799,Sometimes in April (2005),racism history genocide africa civil war
8059,42730,Glory Road (2006),racism emotional true story college feel-good inspirational 1960s basketball
8060,56370,"Goodbye Bafana (Color of Freedom, The) (2007)",racism true story south africa
8061,57805,Poor Boy's Game (2007),['racism']
8062,70418,Introducing Dorothy Dandridge (1999),racism drugs true story biography musicians segregation
8063,74382,Black Legion (1937),['racism']
8064,78959,Endgame (2009),racism england segregation south africa factual
8065,91595,Prom Night in Mississippi (2009),racism segregation
8066,1006,"Chamber, The (1996)",racism death penalty murder courtroom courtroom drama
8067,142364,The Keeping Room (2015),racism mistaken identity murder rape
8068,110548,"Loving Story, The (2011)",['racism']
8069,163959,Loving (2016),racism biography marriage courtroom drama
8070,186209,Smartass (2017),['racism']
8071,200732,Native Son (2019),racism poetry
8072,188189,Sorry to Bother You (2018),racism alternate reality plot twist weird social commentary satire horses
8073,7087,"Passage to India, A (1984)",racism disturbing sexuality 1920s india
8074,101964,Mugabe and the White African (2009),['racism']
8075,66339,Death by Hanging (Koshikei) (1968),racism satire rape
8076,6400,Murder on a Sunday Morning (Un coupable idéal) (2001),racism murder courtroom justice
8077,168806,The Other Side Of Hope (2017),['racism']
8078,171165,Hell (2017),racism action murder martial arts
8079,3744,Shaft (2000),racism drugs corruption murder revenge violence crime
8080,137761,The Search for General Tso (2014),racism history food cooking
8081,5299,My Big Fat Greek Wedding (2002),racism funny romance chick flick comedy crude humor predictable entertaining romantic comedy sweet midlife crisis
8082,5847,Ragtime (1981),racism historical new york city
8083,193821,Nappily Ever After (2018),racism predictable
8084,35386,Winter Soldier (1972),['racism']
8085,3039,Trading Places (1983),racism comedy satire 1980s hilarious predictable poverty prostitution capitalism
8086,58295,"Bank Job, The (2008)",racism adultery true story corruption murder photography 1970s police infidelity london
8087,7930,"People Under the Stairs, The (1991)",racism child abuse strange mental illness kidnapping weird unique incest cannibalism treasure bizarre
8088,187507,The Problem with Apu (2017),['racism']
8089,2334,"Siege, The (1998)",racism torture terrorism islam
8090,56885,"Great Debaters, The (2007)",racism true story biography college predictable historical
8091,111249,Belle (2013),racism romance history slavery 18th century interracial romance
8092,177807,Bodied (2017),['racism']
8093,64418,"Man Named Pearl, A (2006)",racism inspirational
8094,8807,Harold and Kumar Go to White Castle (2004),racism love drugs comedy marijuana
8095,187739,Büyük Adam Küçük Aşk (2001),racism prejudice
8096,2977,Crazy in Alabama (1999),racism corruption murder justice
8097,2515,Children of the Corn II: The Final Sacrifice (1993),racism funny relationships interesting journalism weird silly predictable investigation cult gore religion disappointing voodoo
8098,189115,The Escape of Prisoner 614 (2018),['racism']
8099,5450,Lovely & Amazing (2001),racism women
8100,4907,Across 110th Street (1972),racism suspense mafia police
8101,116012,The Young Savages (1961),racism violence courtroom
8102,205425,Dave Chappelle: Sticks & Stones (2019),racism drugs comedy
8103,5148,Black Like Me (1964),['racism']
8104,5600,"Wanderers, The (1979)",racism new york coming of age gangs rock and roll adolescence
8105,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",racism history torture violence gritty historical colonialism military revolution french terrorism
8106,32954,"Chant of Jimmy Blacksmith, The (1978)",racism biography murder australia
8107,3713,"Long Walk Home, The (1990)",['racism']
8108,30850,"Merchant of Venice, The (2004)",racism italy money
8109,175791,LA 92 (2017),racism history violence historical
8110,72258,Top Dog (1995),racism predictable police
8111,105077,"Cat's-Paw, The (1934)",racism corruption strippers
8112,169004,American Sharia,racism crime police islam
8113,184655,Krotoa (2017),racism biography colonialism south africa
8114,6682,Earth (1998),racism sad violence social commentary religion
8115,88570,Welfare (1975),racism new york mental illness poverty insanity police workplace
8116,113205,L'Italien (2010),racism humor social commentary immigrants
8117,193597,I Do Not Care If We Go Down in History as Barbarians (2018),racism history pregnancy guilt censorship
8118,6297,Holes (2003),racism murder children black comedy fun 19th century mountain climbing
8119,96640,Kinyarwanda (2011),racism genocide
8120,112623,Dawn of the Planet of the Apes (2014),emotional relationships action dystopia genetics virus sad talking animals social commentary predictable realistic
8121,164175,A Monster Calls (2016),emotional terminal illness imagination magic coming of age bullying cancer
8122,140088,Remembrance (2011),emotional survival holocaust nazis poland jews
8123,134360,A Gift of Miracles (2015),emotional science
8124,65188,Dear Zachary: A Letter to a Son About His Father (2008),emotional true story disturbing depressing murder heartbreaking pregnancy
8125,129034,Serving Life (2011),emotional redemption
8126,114028,Pride (2014),emotional history queer gay politics inspiring 1980s fun historical homosexuality mining
8127,80860,Life as We Know It (2010),emotional funny comedy predictable romantic comedy sweet parenthood
8128,174721,Pecoross' Mother and Her Days (2013),['emotional']
8129,33389,"Hiding Place, The (1975)",emotional dark
8130,120574,Gimme Shelter (2013),emotional religion sexual abuse
8131,130085,The Drop Box (2014),emotional biography inspiring
8132,151357,The Bible (2013),emotional inspiring
8133,171007,The Book of Henry (2017),emotional child abuse sad suicide
8134,65772,"Lazarus Project, The (2008)",emotional death penalty plot twist predictable
8135,89774,Warrior (2011),emotional alcoholism inspiring redemption intense inspirational cheesy boxing martial arts fighting brothers
8136,91890,"Iron Lady, The (2011)",emotional history biography politics british capitalism argentina
8137,104177,From One Second to the Next (2013),emotional educational short
8138,168798,Hope (2013),['emotional']
8139,129739,Bogowie (2014),emotional biography inspirational
8140,104272,Blackfish (2013),emotional sad
8141,80939,Conviction (2010),emotional murder investigation money christmas
8142,1131,Jean de Florette (1986),emotional sad tragedy
8143,7327,Persona (1966),emotional psychology psychological surreal violence sexual dreams betrayal psychiatry
8144,129951,Rich Hill (2014),emotional poverty rape
8145,261,Little Women (1994),emotional romance story chick flick depression sisters
8146,68269,"Young Victoria, The (2009)",emotional romance biography 19th century
8147,7154,Mona Lisa Smile (2003),emotional chick flick college predictable 1950s school
8148,127108,Brooklyn (2015),emotional love marriage story 1950s ireland
8149,160990,It's Only the End of the World (2016),emotional gay france homosexuality
8150,45210,United 93 (2006),emotional true story controversial religion creepy aviation terrorism islam
8151,186983,Three Identical Strangers (2018),emotional mystery true story psychology adoption
8152,63062,Changeling (2008),emotional corruption murder children conspiracy political 1930s 1920s police los angeles
8153,2114,"Outsiders, The (1983)",emotional coming of age cheesy gangs
8154,4061,The Man in the Moon (1991),emotional nostalgia
8155,111913,Lilting (2014),emotional love romance gay depressing sad british homosexuality
8156,148430,Naked as We Came (2013),emotional depressing sad
8157,117887,Paddington (2014),emotional funny talking animals comedy england
8158,151321,Toss-Up (2004),['emotional']
8159,116893,Trash (2014),emotional intense
8160,159000,My Beautiful Broken Brain (2016),['emotional']
8161,175175,Unrest (2017),emotional disability women
8162,2731,"400 Blows, The (Les quatre cents coups) (1959)",emotional children freedom cult childhood paris
8163,4297,Pelle the Conqueror (Pelle erobreren) (1987),emotional beautiful poverty immigrants
8164,137337,Amy (2015),emotional alcoholism biography jazz depression addiction musicians
8165,48660,"Elementary Particles, The (Elementarteilchen) (2006)",emotional abortion romance schizophrenia suicide german cancer berlin
8166,74733,"Trap, The (Klopka) (2007)",emotional murder story social commentary poverty
8167,184399,Eighth Grade (2018),emotional depressing beautiful coming of age realistic adolescence school
8168,127987,The Father of a Soldier (1964),['emotional']
8169,167392,Dangal (2016),emotional biography fighting
8170,197883,The Farewell (2019),['emotional']
8171,6280,"Man Apart, A (2003)",emotional funny drugs spanish sad violence realistic gore police mexico
8172,80398,22 Bullets (L'immortel) (2010),emotional drugs twist hospital murder revenge kidnapping violence investigation mafia organized crime police chase
8173,189873,Bao (2018),emotional animation cute
8174,7158,House of Sand and Fog (2003),emotional sad dark intense immigrants heartbreaking san francisco
8175,148298,Awaken (2013),emotional romance
8176,149082,OzLand (2015),emotional sad
8177,145937,Varsham (2014),emotional tragedy
8178,5037,"Long Gray Line, The (1955)",emotional irish
8179,75983,North Face (Nordwand) (2008),emotional mountain climbing
8180,48700,Marie Antoinette (1938),emotional epic revolution
8181,167380,A Dog's Purpose (2017),emotional talking animals controversial adaptation
8182,103339,White House Down (2013),emotional funny action thriller conspiracy political hacking fun secret service terrorism
8183,106542,Charlie Countryman (2013),emotional love
8184,179297,The Work (2017),emotional intense
8185,83796,Anything for Her (Pour elle) (2008),emotional thriller hospital murder investigation crime police france chase
8186,182653,Dream Boat (2017),emotional gay sexy
8187,1393,Jerry Maguire (1996),emotional romance inspiring chick flick comedy hilarious business football
8188,183161,Journeyman (2018),emotional boxing
8189,117604,The Beaver Trilogy (2000),['emotional']
8190,89369,"Better Life, A (2011)",emotional immigrants single father california
8191,152591,Ip Man 3 (2015),love biography martial arts foreign
8192,80586,Flipped (2010),love children coming of age teen kids 1950s school
8193,188253,My Green Crocodile (1966),['love']
8194,46,How to Make an American Quilt (1995),love marriage women
8195,118,If Lucy Fell (1996),['love']
8196,144,"Brothers McMullen, The (1995)",['love']
8197,207,"Walk in the Clouds, A (1995)",love romance cheesy world war ii pregnancy
8198,234,Exit to Eden (1994),love romance sexuality bdsm
8199,263,Ladybird Ladybird (1994),love children social commentary
8200,359,I Like It Like That (1994),['love']
8201,378,Speechless (1994),love politics
8202,431,Carlito's Way (1993),love romance drugs sad violence redemption historical crime mafia 1970s organized crime gangsters trains
8203,555,True Romance (1993),love action romance drugs story violence intense mafia organized crime los angeles
8204,697,Feeling Minnesota (1996),love corruption murder police
8205,702,Faces (1968),love adultery disturbing divorce
8206,828,"Adventures of Pinocchio, The (1996)",love crime italy school
8207,892,Twelfth Night (1996),love mistaken identity cross dressing
8208,937,Love in the Afternoon (1957),love private detective
8209,949,East of Eden (1955),love psychology money brothers
8210,957,"Scarlet Letter, The (1926)",['love']
8211,960,Angel on My Shoulder (1946),love devil
8212,972,"Last Time I Saw Paris, The (1954)",love paris
8213,984,"Pompatus of Love, The (1996)",love drinking beer
8214,1045,Love Is All There Is (1996),['love']
8215,1053,Normal Life (1996),love murder
8216,1226,"Quiet Man, The (1952)",love beautiful ireland
8217,1351,Blood and Wine (Blood & Wine) (1996),love murder
8218,1436,Falling in Love Again (1980),love memory
8219,1594,In the Company of Men (1997),love office
8220,1666,Hugo Pool (1997),['love']
8221,1755,Shooting Fish (1997),love hospital business money chase
8222,1794,Love and Death on Long Island (1997),love obsession
8223,1816,Two Girls and a Guy (1997),love revenge
8224,1832,Heaven's Burning (1997),['love']
8225,1878,Woo (1998),['love']
8226,1896,Cousin Bette (1998),love revenge satire paris
8227,1897,High Art (1998),love drugs beautiful sad sex lesbian photography addiction
8228,1902,Dream for an Insomniac (1996),love sex police indie
8229,1934,You Can't Take It with You (1938),love story witty
8230,1946,Marty (1955),love marriage dance
8231,2025,Lolita (1997),love murder sexuality kidnapping sex controversial police obsession erotic
8232,2136,"Nutty Professor, The (1963)",love story silly fun
8233,2145,Pretty in Pink (1986),love romance comedy teen high school 1980s romantic comedy
8234,2175,Déjà Vu (1997),['love']
8235,2266,"Butcher's Wife, The (1991)",love romance
8236,2292,Overnight Delivery (1998),['love']
8237,2316,Practical Magic (1998),love magic chick flick cheesy supernatural women sisters witches
8238,2491,Simply Irresistible (1999),love food silly
8239,2541,Cruel Intentions (1999),love sexual high school sex addiction
8240,2544,"School of Flesh, The (École de la chair, L') (1998)",love violence sex obsession france
8241,2569,Among Giants (1998),['love']
8242,2581,Never Been Kissed (1999),love funny romance journalism chick flick high school silly fun chicago
8243,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),['love']
8244,2630,Besieged (a.k.a. L' Assedio) (1998),['love']
8245,2675,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The) (1998)",love spanish destiny
8246,2697,My Son the Fanatic (1997),love immigrants religion islam
8247,2778,Never Talk to Strangers (1995),love police
8248,2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",love murder betrayal
8249,2870,Barefoot in the Park (1967),love lawyers new york city
8250,2908,Boys Don't Cry (1999),love romance queer true story gay disturbing murder secrets sad sex lesbian women identity cross dressing rape transgender
8251,2920,Children of Paradise (Les enfants du paradis) (1945),love murder 19th century
8252,2937,"Palm Beach Story, The (1942)",love divorce money
8253,3028,"Taming of the Shrew, The (1967)",['love']
8254,3073,"Sandpiper, The (1965)",love school
8255,3103,Stanley & Iris (1990),['love']
8256,3106,Come See the Paradise (1990),love world war ii new york city
8257,3225,Down to You (2000),['love']
8258,3323,Chain of Fools (2000),love romance black comedy detective crime suicide treasure
8259,3492,"Son of the Sheik, The (1926)",love revenge kidnapping
8260,3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),love revenge sex
8261,3824,Autumn in New York (2000),['love']
8262,3834,Bronco Billy (1980),love funny
8263,3862,About Adam (2000),love marriage sex infidelity
8264,4067,Untamed Heart (1993),love tragedy
8265,4068,Sugar & Spice (2001),love high school crime money pregnancy cheerleading
8266,4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",love murder revenge france 19th century horses
8267,4280,"World According to Garp, The (1982)",love writers black comedy sex
8268,4285,Frankie and Johnny (1991),love sexuality
8269,4361,Tootsie (1982),love queer witty 1980s infidelity love triangles new york city cross dressing funny as hell
8270,4389,Lost and Delirious (2001),love queer depressing dark sex lesbian suicide identity erotic school poetry boarding school
8271,4716,Bad Timing: A Sensual Obsession (1980),love cold war obsession vienna
8272,4722,All Over the Guy (2001),love gay homosexuality
8273,4736,Summer Catch (2001),love romance baseball
8274,4784,"French Lieutenant's Woman, The (1981)",love adultery tragedy
8275,4798,Indiscreet (1958),love marriage revenge witty light romantic comedy
8276,4920,"Now, Voyager (1942)",love romance adultery psychology mental illness epic self discovery psychiatry
8277,4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),love satire satirical cheating paris
8278,4964,Baran (2001),['love']
8279,5085,Carmen Jones (1954),love boxing world war ii opera
8280,5282,High Crimes (2002),love thriller lawyers murder justice
8281,5297,"Cat's Meow, The (2002)",love adultery murder sexuality witty sex satirical hollywood
8282,5359,Rambling Rose (1991),love coming of age 1930s
8283,5483,"Kid Stays in the Picture, The (2002)",love biography hollywood
8284,5633,Heaven (2002),love assassination corruption murder revenge sex police justice
8285,5637,Flirting (1991),love coming of age 1960s boarding school australia interracial romance
8286,5807,Love In the Time of Money (2002),['love']
8287,5949,Intact (Intacto) (2001),love thriller murder supernatural organized crime money magic realism gambling destiny
8288,6018,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),love mental illness depression
8289,6027,Dogfight (1991),['love']
8290,6111,Paradise (1982),['love']
8291,6238,Green Card (1990),love social commentary immigrants
8292,6276,Wake of the Red Witch (1948),['love']
8293,6413,"Electric Horseman, The (1979)",['love']
8294,6442,Belle époque (1992),love marriage murder politics infidelity transgender
8295,6480,Thoroughly Modern Millie (1967),love 1920s
8296,6510,"Bodies, Rest & Motion (1993)",love sex
8297,6553,"Embalmer, The (Imbalsamatore, L') (2002)",['love']
8298,6699,Once Upon a Time in the Midlands (2002),['love']
